customer_id,worker_id,cleaning,cooking,gardening,childcare,petcare,eldercare,shopping,homeorganize,handyman,tutoring,rating
4740,1254,0,1,1,0,1,0,1,0,0,1,5
4741,1109,1,1,0,0,1,1,1,1,0,1,5
4742,6154,1,1,1,1,1,1,1,1,1,1,2
4743,875,0,0,1,0,1,0,0,0,0,1,2
4744,6194,1,0,1,0,1,1,1,1,0,1,5
4745,7990,1,0,1,1,0,0,0,0,0,0,1
4746,9170,1,1,0,0,0,1,1,0,0,0,2
4747,9721,1,1,1,1,0,1,1,1,1,1,3
4748,6459,1,1,1,1,1,0,0,0,1,1,2
4749,4987,1,1,1,1,1,1,1,1,1,1,5
4750,3784,0,1,1,1,1,1,1,1,1,1,1
4751,9380,1,1,1,1,1,0,1,1,1,1,1
4752,4905,0,0,0,0,0,0,1,0,0,0,4
4753,1609,1,0,1,0,1,1,1,1,1,1,2
4754,4346,0,1,1,0,0,0,0,0,0,1,1
4755,5121,0,1,1,1,1,1,1,1,1,1,3
4756,9853,0,0,1,0,0,1,0,0,1,0,1
4757,3809,0,0,1,1,1,1,0,0,0,0,5
4758,4630,1,1,1,1,1,1,1,0,1,1,1
4759,5926,1,1,1,0,1,0,0,1,1,0,2
4760,9245,1,1,1,0,0,1,1,1,1,1,2
4761,4960,0,1,1,1,1,1,0,0,0,0,3
4762,2974,0,0,0,0,1,0,0,0,0,0,2
4763,413,1,0,1,1,1,1,1,1,1,1,4
4764,6964,0,0,0,1,1,0,1,0,0,1,5
4765,9857,1,1,1,1,0,0,1,1,1,1,2
4766,6394,0,0,1,0,0,0,1,0,0,0,4
4767,5352,0,1,1,0,0,0,0,1,0,0,2
4768,9042,1,1,0,1,1,1,1,1,1,0,4
4769,3822,1,0,1,1,0,1,0,1,0,1,5
4770,7832,0,1,1,1,0,0,0,1,0,1,1
4771,5656,1,0,1,0,0,0,0,1,1,1,3
4772,9414,0,0,1,0,0,0,1,1,0,0,5
4773,6642,1,0,1,0,1,1,1,1,0,1,5
4774,5937,1,0,1,1,1,0,1,1,1,1,1
4775,2743,1,1,1,1,1,1,0,1,1,1,5
4776,5144,1,0,1,1,1,1,1,1,1,1,2
4777,1660,0,0,0,1,0,1,1,1,0,0,3
4778,2077,1,1,1,1,1,1,1,1,1,1,5
4779,1697,0,0,0,0,0,0,0,1,1,0,1
4780,6058,0,1,0,0,1,0,0,1,1,1,1
4781,8424,0,0,1,1,1,0,1,1,0,0,5
4782,4101,1,1,1,0,1,1,0,1,0,0,1
4783,1901,1,1,1,1,1,1,1,1,1,0,1
4784,4655,0,1,1,1,1,1,1,0,1,1,3
4785,7911,1,1,1,1,1,1,1,1,1,1,4
4786,9908,0,0,1,1,0,0,0,0,0,0,4
4787,622,1,0,1,1,1,1,1,1,1,0,5
4788,5793,1,1,1,1,1,1,0,0,0,1,1
4789,7010,1,1,1,0,1,1,1,1,1,1,5
4790,3836,1,1,1,0,1,1,1,1,1,1,3
4791,9348,0,1,0,1,1,1,1,1,1,1,1
4792,7509,1,1,1,1,1,1,1,1,1,1,1
4793,2410,1,0,1,0,0,1,0,0,1,1,4
4794,6429,0,0,0,0,0,0,1,0,0,0,3
4795,9672,1,1,1,0,1,0,1,0,1,1,1
4796,3660,1,0,0,0,1,0,0,0,0,0,5
4797,2763,1,1,1,1,1,1,1,1,1,1,1
4798,9966,1,0,1,0,0,0,1,1,0,0,5
4799,9621,0,0,0,0,0,1,0,0,0,0,1
4800,6872,1,1,1,1,1,1,1,1,1,1,3
4801,2569,0,0,1,0,1,0,0,0,0,0,3
4802,5941,0,0,0,0,0,0,0,1,1,0,3
4803,3426,1,1,1,1,1,1,1,0,1,1,4
4804,1320,1,0,0,0,0,0,1,0,1,0,5
4805,4636,0,1,1,1,1,1,0,0,1,0,1
4806,788,1,1,1,1,1,1,1,1,1,1,4
4807,87,1,1,1,0,1,1,0,1,1,1,4
4808,7505,1,0,0,0,0,0,0,1,1,1,3
4809,7470,0,1,0,1,0,1,1,0,0,1,2
4810,7693,1,1,1,1,1,1,1,0,0,0,2
4811,9817,0,1,0,1,0,1,0,1,1,0,4
4812,9386,1,0,0,0,0,0,0,1,0,0,3
4813,251,1,1,0,1,1,0,0,0,1,0,2
4814,7615,1,1,1,1,1,1,1,1,1,0,4
4815,3442,1,1,1,0,1,1,1,1,1,0,4
4816,6046,1,1,0,0,1,1,1,0,0,1,2
4817,8166,0,0,1,0,0,1,1,0,1,0,4
4818,4780,1,1,0,1,1,1,1,1,1,1,4
4819,827,0,1,1,1,1,1,1,1,1,1,2
4820,1558,0,1,1,1,0,0,1,1,1,1,1
4821,1123,1,0,0,0,1,0,0,0,1,1,5
4822,1222,1,1,1,0,1,1,0,0,0,0,5
4823,5123,1,1,1,1,1,1,1,0,1,1,4
4824,1401,0,0,0,1,0,0,0,1,0,0,4
4825,7501,1,1,0,0,1,1,0,1,1,1,4
4826,2944,1,1,1,1,1,1,1,1,1,1,3
4827,2501,1,0,0,0,0,0,0,1,0,1,2
4828,4113,1,1,0,1,1,0,1,0,1,0,3
4829,868,0,1,1,1,1,1,0,1,1,1,4
4830,4133,0,1,0,0,1,1,1,0,0,0,3
4831,5193,1,0,1,1,1,1,0,1,1,1,1
4832,4,1,1,1,1,1,1,1,1,1,1,5
4833,1095,0,1,0,1,0,0,0,0,0,0,2
4834,2108,0,0,0,1,0,0,0,0,1,0,3
4835,1056,1,1,0,0,0,0,0,0,1,0,1
4836,9228,1,0,1,1,0,1,1,1,0,0,5
4837,6498,0,0,1,1,0,0,0,1,0,0,4
4838,7798,0,1,0,0,1,1,1,1,1,0,3
4839,8201,0,0,1,0,0,0,1,0,0,1,3
4840,6524,1,1,1,1,1,1,1,1,1,1,2
4841,5374,1,1,1,0,1,1,1,1,1,1,1
4842,9689,0,1,1,1,0,0,0,1,0,0,5
4843,7594,1,0,1,1,0,1,1,1,0,1,3
4844,5699,0,1,1,1,0,0,0,0,1,1,5
4845,5118,0,0,0,0,0,0,1,0,0,0,2
4846,3151,1,0,1,1,1,1,1,1,0,1,5
4847,3169,1,1,1,0,1,0,1,0,0,0,1
4848,7709,1,0,0,1,0,1,1,1,1,1,1
4849,1293,1,1,1,1,1,1,0,1,1,1,4
4850,1496,1,0,0,1,1,1,1,0,0,0,2
4851,6523,1,0,0,0,1,1,1,1,1,1,4
4852,1676,1,0,0,0,1,0,0,1,1,0,2
4853,821,1,1,1,1,0,1,0,1,0,1,4
4854,6801,0,0,0,1,0,1,0,1,1,0,2
4855,2212,1,1,1,0,0,1,1,1,1,0,3
4856,1035,1,0,0,0,1,0,0,0,0,0,3
4857,4605,1,1,1,1,1,1,1,0,1,1,4
4858,7699,1,1,1,1,1,1,1,0,1,1,3
4859,3496,1,0,0,0,0,0,0,0,0,0,4
4860,1665,0,1,0,0,0,1,0,0,0,0,1
4861,6623,1,1,1,1,1,1,1,1,1,1,3
4862,7898,1,1,1,1,1,1,1,1,1,1,2
4863,7965,1,0,1,1,1,1,1,0,1,0,4
4864,2871,0,0,1,0,0,1,0,1,1,1,4
4865,537,1,1,1,0,0,1,1,1,1,1,4
4866,476,1,1,0,1,0,0,1,1,1,1,4
4867,2777,0,0,0,0,0,1,0,0,0,0,4
4868,2545,0,1,0,0,0,0,0,0,0,0,5
4869,2530,1,1,1,1,1,1,1,1,0,0,3
4870,4817,0,1,0,0,1,1,0,1,1,0,4
4871,6686,0,1,1,0,1,1,0,1,1,1,1
4872,3308,1,1,1,0,1,0,1,0,0,1,5
4873,2354,0,0,0,0,0,0,0,1,0,0,3
4874,9274,0,0,0,0,0,0,1,0,1,0,3
4875,2769,1,1,1,1,1,1,0,0,1,1,1
4876,4466,1,0,1,1,0,1,1,0,0,1,4
4877,8165,0,0,1,0,0,0,0,0,0,0,1
4878,112,0,1,0,1,0,0,1,1,0,0,5
4879,176,1,1,1,1,1,1,1,1,1,1,3
4880,1824,0,0,0,0,0,0,0,1,0,0,1
4881,5788,1,1,0,0,1,0,1,1,1,0,2
4882,5148,1,1,1,1,1,0,1,0,1,1,3
4883,936,0,0,0,0,0,0,0,0,0,1,5
4884,9413,1,1,1,1,1,1,1,1,1,1,4
4885,4846,0,0,0,0,1,0,0,0,0,1,3
4886,6626,1,0,1,1,1,1,1,1,1,1,4
4887,5006,1,1,1,1,1,1,0,1,1,1,1
4888,9428,1,1,1,1,1,1,1,1,1,1,4
4889,4640,1,1,1,1,1,1,1,1,1,1,4
4890,9232,1,1,1,1,1,1,1,1,1,0,4
4891,2947,0,0,0,0,0,0,0,0,1,0,3
4892,8160,1,0,0,0,0,0,0,0,0,0,5
4893,1275,0,0,0,0,0,1,0,0,0,0,2
4894,8570,0,0,1,1,0,0,1,0,1,0,3
4895,6241,1,0,1,1,0,1,1,1,0,0,4
4896,9359,1,0,0,0,1,0,1,0,0,0,1
4897,8957,0,0,0,1,0,1,1,0,1,0,1
4898,9515,1,0,0,1,1,0,1,1,0,0,4
4899,3683,0,1,1,1,1,0,0,1,1,1,4
4900,6370,0,1,0,1,0,0,0,1,0,1,1
4901,8145,1,1,0,0,1,1,1,0,1,0,5
4902,5698,0,0,1,1,0,1,1,0,1,1,1
4903,7055,0,0,1,0,1,0,0,0,0,1,3
4904,3911,0,1,0,0,0,1,0,0,1,0,4
4905,102,1,1,0,0,0,0,1,0,0,0,5
4906,6502,0,1,1,1,1,0,0,1,0,1,2
4907,3644,1,1,1,1,1,1,1,1,1,1,1
4908,6752,0,0,0,0,0,1,1,0,0,0,4
4909,305,1,1,0,1,1,1,0,1,1,1,3
4910,494,0,0,0,0,0,0,0,0,1,0,4
4911,9851,1,0,0,0,0,1,1,1,0,0,4
4912,4002,1,1,1,1,1,1,1,0,1,1,4
4913,8358,1,1,1,1,1,1,1,0,1,1,1
4914,3718,0,0,1,1,1,1,0,1,1,1,3
4915,4378,1,1,1,1,1,1,1,1,1,1,5
4916,1023,1,0,0,0,0,0,1,0,1,1,2
4917,4464,1,1,1,1,0,0,0,0,0,1,5
4918,6575,0,0,0,0,0,1,0,0,0,0,4
4919,5096,1,1,1,1,0,1,1,1,1,1,2
4920,6132,1,0,0,0,0,1,1,0,1,0,1
4921,1536,1,0,1,1,1,1,1,1,1,0,2
4922,1076,0,0,0,0,0,0,0,0,1,0,3
4923,7260,0,1,1,0,0,1,0,0,1,0,2
4924,566,0,0,0,1,1,0,0,1,0,0,5
4925,4333,1,0,1,1,1,1,1,1,1,1,4
4926,7892,1,0,0,1,1,1,1,0,1,1,2
4927,9628,1,1,1,1,1,1,1,1,1,1,4
4928,9900,1,1,0,0,0,0,0,1,1,1,5
4929,5196,0,1,1,1,1,1,1,1,0,1,4
4930,6320,1,1,0,1,0,1,0,0,0,1,3
4931,9180,1,1,1,1,1,1,1,0,1,1,4
4932,117,0,0,0,0,1,0,1,0,1,0,4
4933,5910,0,0,1,0,1,1,0,0,0,0,2
4934,4949,1,1,0,0,1,0,1,0,1,0,1
4935,9495,1,1,1,1,1,1,1,1,1,1,1
4936,1323,0,1,1,0,1,1,1,1,1,0,3
4937,8960,1,1,1,1,1,1,1,1,1,1,3
4938,5837,0,0,1,1,0,0,1,0,1,0,2
4939,7422,1,1,0,1,1,1,1,1,1,1,4
4940,1417,0,1,0,1,0,0,1,0,1,1,2
4941,4623,0,0,1,0,0,0,1,1,0,0,5
4942,4805,1,0,1,0,0,0,0,0,0,0,5
4943,9021,1,1,1,1,0,1,1,1,1,1,2
4944,6668,0,0,0,0,1,0,0,0,1,0,2
4945,8292,1,1,1,1,1,1,1,1,1,1,4
4946,5707,0,0,1,1,0,1,0,0,0,0,2
4947,6803,1,1,1,1,1,1,1,0,1,1,1
4948,8771,1,1,1,1,1,1,1,1,1,1,2
4949,8211,0,0,1,0,0,0,1,0,0,0,1
4950,8812,1,1,1,1,1,1,0,1,1,0,3
4951,2321,0,0,0,0,1,0,0,0,0,0,3
4952,1188,1,1,1,1,1,1,1,1,1,1,2
4953,8107,0,0,1,0,0,0,1,1,0,0,5
4954,564,0,0,1,0,0,0,0,0,0,0,1
4955,5770,0,1,0,1,0,0,0,1,0,0,3
4956,5358,0,0,0,0,1,1,0,1,1,0,5
4957,9011,0,0,0,1,0,0,0,0,0,0,4
4958,9754,1,0,0,0,1,0,0,0,1,0,2
4959,5837,0,0,0,0,0,0,1,1,0,0,4
4960,571,0,0,0,1,1,1,0,1,1,0,5
4961,8944,0,1,1,1,0,1,1,1,0,1,5
4962,7421,0,0,0,1,0,0,0,1,0,0,2
4963,5371,0,1,1,0,1,0,0,1,0,1,5
4964,6874,1,1,0,0,1,1,1,0,1,1,1
4965,1993,0,0,0,1,0,1,0,0,1,1,5
4966,320,1,0,0,1,1,1,1,1,0,0,2
4967,5583,0,1,1,1,1,1,1,1,1,1,3
4968,4564,0,0,0,0,1,1,1,1,0,0,1
4969,6526,0,0,1,1,1,0,1,1,1,1,1
4970,1526,1,0,1,0,0,1,1,1,0,1,1
4971,4874,0,0,1,1,1,0,0,0,0,1,3
4972,8521,0,0,0,1,1,0,0,1,0,0,4
4973,4578,1,1,1,1,0,1,1,1,1,0,2
4974,3970,1,1,1,1,1,1,1,1,1,1,4
4975,9142,1,0,0,1,0,0,0,0,0,0,3
4976,4084,0,0,1,1,0,0,0,0,0,1,5
4977,7185,0,1,0,0,0,0,0,0,0,0,3
4978,5168,1,0,0,0,1,0,1,0,0,0,1
4979,2222,0,0,0,1,1,1,1,0,0,0,5
4980,6385,1,1,1,1,1,1,1,1,1,1,4
4981,3868,0,0,1,1,1,0,0,0,0,0,3
4982,335,0,1,1,0,0,0,1,0,1,1,1
4983,6122,1,1,0,1,1,1,1,1,1,1,5
4984,3523,1,0,1,1,1,1,1,0,0,1,2
4985,2290,0,0,0,0,1,0,1,1,1,1,5
4986,2679,1,1,1,0,0,1,1,1,0,0,1
4987,4627,0,1,0,1,0,1,1,1,1,1,5
4988,4783,1,1,1,0,1,1,1,1,0,1,5
4989,7172,0,0,1,1,1,1,1,0,1,1,5
4990,3696,1,1,1,1,0,1,1,1,0,0,5
4991,7495,0,0,0,0,0,0,0,0,1,0,3
4992,5680,1,0,0,0,0,1,0,1,0,1,4
4993,1939,1,0,0,1,0,0,0,0,0,1,2
4994,6274,0,0,1,0,0,1,1,0,1,0,4
4995,498,1,1,1,1,1,1,1,0,1,1,3
4996,3837,1,0,0,0,0,1,1,0,0,0,3
4997,4422,0,1,1,1,1,1,1,1,1,1,1
4998,2614,1,0,1,1,0,1,1,1,1,1,4
4999,1201,1,0,1,1,1,0,1,0,0,0,4
5000,6078,0,1,0,0,1,1,0,0,1,0,3
5001,6792,0,0,0,0,1,0,1,1,1,0,1
5002,4887,1,1,1,1,1,1,1,0,1,1,4
5003,9837,1,0,0,0,0,1,0,0,1,0,3
5004,6256,1,0,0,0,0,0,0,1,0,0,1
5005,5992,0,1,0,0,1,1,1,1,1,1,5
5006,275,1,1,1,1,1,1,1,1,1,0,2
5007,6795,0,0,0,0,0,1,0,0,0,1,5
5008,5352,1,1,0,0,0,1,0,1,0,1,5
5009,8924,0,0,0,0,0,0,1,0,0,0,3
5010,6575,1,1,1,0,1,1,1,1,1,1,2
5011,1544,0,0,0,0,0,0,0,0,1,0,3
5012,5172,0,0,0,0,0,0,0,0,1,0,5
5013,2513,1,1,1,1,1,1,1,1,1,1,4
5014,9592,1,1,1,0,1,0,1,1,1,0,2
5015,7778,0,0,0,1,0,0,0,0,0,0,1
5016,3731,0,1,1,0,0,1,0,1,0,0,2
5017,300,1,1,1,1,1,1,0,1,1,1,4
5018,8657,1,1,1,1,1,1,0,1,0,0,4
5019,6818,1,1,1,1,1,1,1,1,1,1,5
5020,1084,1,1,0,0,1,1,1,1,0,0,5
5021,8903,1,1,1,1,1,1,1,0,1,1,4
5022,98,1,0,0,0,0,0,0,1,0,1,4
5023,8040,1,1,1,0,1,0,0,0,0,0,3
5024,4199,0,0,0,1,0,0,0,0,0,0,5
5025,7658,1,1,1,1,1,1,1,1,1,1,4
5026,7104,1,0,0,0,0,0,0,0,0,0,1
5027,7202,0,0,1,0,0,0,1,0,1,1,1
5028,6596,1,1,1,0,1,1,1,1,0,1,1
5029,8978,0,0,0,0,0,0,0,1,0,0,1
5030,5035,1,1,1,1,1,1,0,0,1,1,4
5031,7019,1,1,0,1,0,1,0,1,0,0,4
5032,7760,1,1,1,1,1,1,1,1,1,1,2
5033,4510,0,0,0,0,1,1,0,0,0,0,3
5034,3080,1,0,1,1,1,1,1,0,1,1,5
5035,8194,0,1,0,0,0,1,0,1,1,0,1
5036,7257,1,1,0,1,1,1,0,0,0,1,3
5037,9527,1,1,1,1,1,1,0,0,1,1,2
5038,1414,1,0,1,0,0,0,0,1,1,0,4
5039,3724,1,1,1,1,0,1,1,1,1,0,5
5040,437,0,1,1,0,0,1,1,0,1,0,2
5041,5654,1,1,1,1,0,1,0,1,1,1,5
5042,6861,0,0,0,1,0,0,0,0,0,0,2
5043,9809,0,0,0,0,0,0,0,1,1,1,1
5044,9414,1,1,1,1,1,1,0,1,1,1,3
5045,4909,0,1,0,0,0,0,0,0,0,0,5
5046,2575,1,0,1,1,1,1,0,1,1,1,2
5047,2086,0,1,0,0,1,0,1,0,0,1,2
5048,2078,1,0,0,0,0,0,1,0,1,0,4
5049,1452,1,0,1,0,0,0,1,0,1,0,2
5050,9160,0,1,1,1,1,1,0,1,1,1,4
5051,8739,0,0,0,0,1,1,0,1,0,1,5
5052,1044,1,1,1,1,1,1,1,1,1,1,1
5053,5995,1,0,0,0,0,0,0,1,0,0,4
5054,2801,0,1,1,1,1,0,1,1,1,1,5
5055,2179,0,1,1,1,1,1,0,0,1,0,5
5056,3476,1,1,1,1,1,1,1,1,1,1,5
5057,1304,0,1,0,0,0,0,0,0,1,0,1
5058,36,0,0,1,1,0,0,0,1,0,0,5
5059,3531,0,0,0,0,0,0,1,0,1,0,3
5060,7327,1,1,1,1,0,0,1,1,1,1,5
5061,6134,1,0,0,0,0,0,0,0,0,0,2
5062,9572,1,0,0,0,0,0,0,0,1,0,2
5063,4354,0,0,1,1,0,0,0,1,1,1,1
5064,6880,1,1,1,1,1,1,1,0,1,1,2
5065,3152,1,1,1,1,1,1,1,1,1,1,5
5066,2293,0,0,0,1,0,1,1,0,1,1,4
5067,5340,1,1,1,1,1,1,1,0,1,1,5
5068,2094,1,1,1,1,1,0,1,0,0,1,3
5069,4152,1,1,0,0,0,0,0,1,1,0,3
5070,6891,1,1,1,1,0,1,1,1,1,1,4
5071,4107,0,1,1,1,0,1,0,0,0,0,5
5072,8019,0,1,1,1,0,0,1,0,1,1,3
5073,280,1,0,1,0,0,1,0,1,1,0,1
5074,3542,1,1,1,0,1,1,1,0,1,0,3
5075,6147,1,1,0,1,1,1,1,0,0,0,1
5076,5779,0,0,0,0,0,1,1,0,1,1,5
5077,4306,1,1,1,0,1,1,1,1,0,1,3
5078,375,1,0,1,1,0,1,1,1,1,1,1
5079,9965,0,0,1,0,0,1,0,0,0,0,1
5080,2230,1,1,1,1,1,1,1,1,1,1,2
5081,3148,1,1,1,1,1,1,1,1,1,1,3
5082,9730,0,0,0,1,0,0,0,1,1,0,3
5083,3515,0,0,1,1,1,0,1,0,0,0,2
5084,9797,0,1,0,0,1,0,1,0,0,1,1
5085,5134,0,0,0,1,0,0,0,0,1,0,4
5086,9260,0,0,0,1,0,0,1,0,0,0,2
5087,9005,1,1,1,0,0,0,0,0,0,1,5
5088,3926,0,0,1,0,1,0,1,0,0,1,2
5089,4930,1,0,0,1,0,0,0,0,0,0,5
5090,9642,0,0,0,0,0,0,0,1,0,0,3
5091,5223,0,0,0,0,1,0,0,0,0,0,3
5092,6022,1,1,1,1,1,1,1,1,1,1,1
5093,1603,0,0,0,1,1,1,1,1,1,1,3
5094,628,0,0,0,1,0,1,1,1,1,0,4
5095,3061,0,0,0,0,0,0,0,0,1,0,5
5096,8722,0,1,0,0,0,0,0,1,1,1,3
5097,2670,0,1,0,0,0,0,1,0,0,0,4
5098,1972,0,1,1,1,0,0,1,1,0,1,5
5099,4059,1,1,0,1,1,1,1,1,1,0,5
5100,2246,1,1,1,1,1,1,1,1,1,1,1
5101,9733,0,1,1,1,1,1,1,1,1,1,1
5102,3963,0,1,1,0,1,0,1,1,1,0,3
5103,1265,1,1,1,1,1,0,1,0,1,1,3
5104,536,0,1,1,1,1,1,1,0,0,0,5
5105,790,0,1,1,1,1,1,1,1,0,0,1
5106,4471,0,0,0,0,0,0,0,0,1,0,4
5107,8783,1,1,0,1,0,1,1,1,1,1,1
5108,3245,0,0,0,1,0,0,1,0,0,1,2
5109,6828,0,0,1,0,1,0,0,0,0,0,2
5110,9621,1,0,0,1,1,1,0,0,0,1,2
5111,8225,1,0,1,1,0,0,0,0,0,1,5
5112,9447,0,0,1,1,0,0,1,1,0,0,2
5113,9660,1,0,1,1,0,0,1,1,0,0,5
5114,925,0,0,1,0,0,0,0,0,0,1,5
5115,1153,1,1,1,1,0,0,0,1,0,1,3
5116,7825,1,1,1,1,1,1,0,1,1,1,1
5117,2564,1,1,1,1,1,1,1,1,1,1,5
5118,7214,1,1,1,1,1,1,0,0,1,1,3
5119,3864,1,0,0,0,0,0,0,0,0,0,5
5120,2907,1,1,1,1,1,1,1,1,1,1,1
5121,6108,0,0,1,1,1,1,1,1,1,1,3
5122,868,1,1,1,1,1,1,1,1,1,1,3
5123,2311,1,0,0,0,0,0,0,0,0,0,5
5124,4945,1,0,0,0,0,0,0,0,1,0,1
5125,9525,1,1,1,1,1,1,1,1,0,0,2
5126,4979,1,1,1,1,1,1,1,1,1,1,5
5127,7755,1,0,0,0,0,0,0,0,0,0,5
5128,4843,1,1,0,0,1,1,1,0,0,1,4
5129,2760,1,1,0,1,1,0,1,1,1,0,3
5130,3961,0,1,0,1,1,1,0,0,0,0,2
5131,3679,1,1,1,1,1,0,0,1,1,1,3
5132,3803,1,1,0,1,1,1,1,1,0,1,5
5133,2501,1,1,1,0,0,0,1,1,1,0,5
5134,1472,1,0,1,1,1,1,1,1,0,1,5
5135,2328,0,0,1,1,1,1,0,1,1,0,1
5136,3078,1,0,0,1,0,1,0,1,0,0,3
5137,5082,1,0,1,1,1,1,1,1,1,0,3
5138,5941,1,0,1,1,1,1,1,1,1,0,4
5139,391,1,1,0,1,1,1,1,1,0,0,4
5140,1188,1,0,1,1,1,1,1,1,1,0,2
5141,2504,0,1,1,0,0,0,1,0,0,0,1
5142,9788,0,0,0,1,0,0,0,0,0,0,4
5143,2059,0,1,1,0,0,1,0,1,1,0,1
5144,1870,1,1,0,0,0,1,1,1,1,1,4
5145,9939,0,1,1,0,0,1,1,1,1,1,4
5146,8983,0,1,0,0,0,0,1,1,1,1,2
5147,3033,1,0,0,0,1,1,0,0,1,0,2
5148,1249,1,1,0,1,1,0,0,0,1,1,4
5149,1399,1,1,0,0,1,1,0,1,1,0,5
5150,2962,0,0,0,1,1,1,0,1,0,0,2
5151,8346,1,1,1,1,1,1,1,1,1,0,5
5152,5764,0,1,0,0,0,0,0,0,0,0,2
5153,3436,1,1,0,0,0,0,1,1,0,1,1
5154,8779,0,1,0,0,0,1,0,0,1,1,3
5155,847,1,0,0,0,1,0,1,1,1,0,5
5156,3273,0,1,0,0,0,0,1,1,0,0,2
5157,1721,0,0,0,0,1,1,0,1,0,1,1
5158,8273,0,1,0,1,1,1,1,1,1,1,4
5159,8715,0,0,0,1,0,0,1,0,0,0,2
5160,55,1,1,1,1,1,1,1,1,1,0,1
5161,5159,1,1,0,1,0,1,1,0,1,0,2
5162,831,0,0,1,0,1,1,0,0,0,0,1
5163,2005,1,1,0,1,0,1,1,0,1,1,4
5164,5757,0,1,0,0,0,1,0,1,0,0,4
5165,2878,0,0,0,0,0,0,0,0,1,1,4
5166,9553,0,0,1,0,1,0,0,0,0,0,3
5167,8481,1,0,0,0,0,1,0,1,1,0,1
5168,6982,0,1,1,1,1,1,1,1,1,1,5
5169,778,1,1,0,1,1,1,1,1,1,0,5
5170,6386,1,1,1,1,1,1,1,1,1,0,1
5171,4208,0,1,0,0,0,1,0,0,1,0,3
5172,2156,1,0,0,0,1,0,0,0,1,1,3
5173,9989,1,0,0,0,0,0,1,0,0,0,5
5174,5163,1,1,1,1,1,1,1,1,1,1,3
5175,3413,0,1,1,1,1,1,0,1,1,1,3
5176,8001,0,0,1,0,0,1,1,1,0,1,5
5177,1813,0,1,1,1,1,1,1,1,1,1,4
5178,9588,1,1,1,1,1,1,0,1,1,0,1
5179,7676,1,0,1,1,1,1,1,1,0,1,4
5180,2549,1,1,1,1,1,1,1,0,0,1,3
5181,8811,0,0,0,0,1,0,1,0,0,0,3
5182,508,0,1,0,1,0,1,1,1,1,1,1
5183,2216,0,0,1,1,1,1,1,1,1,1,4
5184,4351,1,0,1,0,1,1,1,0,1,1,2
5185,9463,1,1,1,1,1,1,1,1,1,1,2
5186,5005,0,1,1,0,1,0,0,1,1,0,2
5187,8734,0,0,0,0,1,0,1,1,0,0,2
5188,1085,1,1,0,1,0,0,1,0,1,0,2
5189,6514,0,0,0,1,0,1,0,0,0,1,1
5190,5731,0,0,0,0,0,0,0,0,0,1,1
5191,1241,0,0,0,0,0,0,0,0,1,0,2
5192,4248,1,1,1,1,1,0,1,1,1,1,4
5193,995,0,1,1,1,1,1,1,1,0,1,3
5194,9167,1,0,1,1,1,1,1,1,0,0,2
5195,3649,0,0,0,0,0,0,1,0,1,0,5
5196,2532,1,0,0,0,1,0,0,0,0,0,4
5197,7558,1,0,1,1,1,0,0,1,1,1,4
5198,69,0,1,0,0,0,0,0,0,0,1,2
5199,9959,1,0,1,0,0,0,0,0,0,0,1
5200,6689,0,0,0,0,0,0,0,0,0,1,4
5201,1240,0,1,0,0,0,0,1,0,1,0,4
5202,6641,1,1,0,0,1,1,1,1,1,1,2
5203,8352,1,1,1,1,1,1,1,1,1,1,4
5204,9089,1,0,1,1,1,0,1,1,1,1,3
5205,2886,1,1,1,1,1,1,1,0,1,1,1
5206,1905,0,1,1,1,0,1,1,1,1,1,4
5207,7443,1,0,1,0,0,0,1,1,0,0,4
5208,2044,0,0,1,1,0,1,1,1,0,1,1
5209,1952,0,0,1,0,0,0,0,0,0,0,2
5210,5037,0,0,0,1,0,0,1,1,1,0,1
5211,4185,1,1,1,1,1,1,1,1,1,1,4
5212,515,1,0,1,1,0,1,1,1,1,1,4
5213,1704,0,0,0,0,1,0,0,0,0,0,1
5214,4698,0,1,0,0,0,0,0,0,0,0,2
5215,1935,1,0,0,1,1,0,0,0,0,1,3
5216,3808,1,1,1,1,1,1,1,1,1,1,4
5217,2641,1,0,0,1,1,1,1,1,1,1,5
5218,5877,1,0,1,1,1,1,1,0,1,1,3
5219,4296,1,1,1,1,1,0,1,1,1,1,1
5220,2404,1,1,1,1,1,1,1,1,0,1,1
5221,5784,1,0,1,1,1,1,1,1,1,1,1
5222,6515,1,1,0,0,1,1,0,0,0,0,3
5223,3115,1,0,1,1,1,1,1,1,0,1,5
5224,6430,0,0,0,1,0,0,0,0,0,0,2
5225,5470,0,0,1,0,1,0,0,1,1,0,1
5226,8488,1,0,0,0,0,0,0,0,0,0,2
5227,1755,0,1,0,0,0,0,1,1,0,0,2
5228,633,1,0,0,0,0,0,0,0,0,0,3
5229,7820,0,1,1,1,0,1,1,1,1,0,1
5230,4871,0,0,0,0,1,0,0,0,0,0,3
5231,6883,1,1,1,1,1,0,0,1,1,1,3
5232,5694,1,1,0,0,1,1,1,1,0,1,4
5233,8849,1,1,1,1,0,0,1,1,1,0,4
5234,9278,0,0,0,0,0,0,1,0,0,0,2
5235,361,1,1,1,0,1,1,1,0,1,1,5
5236,8148,0,0,0,1,0,0,1,1,0,1,5
5237,4921,0,1,0,0,0,0,0,0,0,0,5
5238,7466,0,0,0,1,0,0,1,0,1,0,3
